division_number,nces_school_num,school_num,school_name,low_grades,high_grades,school_description,grade_standard,city,zip,fall_membership_schools,sch_id,region_name,region_number,division_name
053,510225002450,0320,Gum Spring Middle,06,08,Public school - Regular,Middle,Aldie,20105,Membership,0530320,Northern Virginia,4,Loudoun County
053,510225000919,0230,Hamilton Elementary,PK,05,Public school - Regular,Elementary,Hamilton,20158,Membership,0530230,Northern Virginia,4,Loudoun County
053,510225002831,0921,Harmony Middle,06,08,Public school - Regular,Middle,Hamilton,20158,Membership,0530921,Northern Virginia,4,Loudoun County
053,510225001913,0520,Harper Park Middle,06,08,Public school - Regular,Middle,Leesburg,20176,Membership,0530520,Northern Virginia,4,Loudoun County
053,510225003136,0116,Henrietta Lacks Elementary,PK,02,Public school - Regular,Elementary,Aldie,20105,Membership,0530116,Northern Virginia,4,Loudoun County
053,510225002285,0900,Heritage High,PK,12,Public school - Regular,High,Leesburg,20175,Membership,0530900,Northern Virginia,4,Loudoun County
053,510225003028,0111,Hillsboro Charter Academy,KG,05,Public school - Charter,Elementary,Purcellville,20132,Membership,0530111,Northern Virginia,4,Loudoun County
053,510225001855,0400,Hillside Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0530400,Northern Virginia,4,Loudoun County
053,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0539991,Northern Virginia,4,Loudoun County
053,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0539999,Northern Virginia,4,Loudoun County
053,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0539998,Northern Virginia,4,Loudoun County
053,510225001914,0820,Horizon Elementary,PK,05,Public school - Regular,Elementary,Sterling,20165,Membership,0530820,Northern Virginia,4,Loudoun County
053,510225003086,1131,Hovatter Elementary,03,05,Public school - Regular,Elementary,Aldie,20105,Membership,0531131,Northern Virginia,4,Loudoun County
053,510225002286,0960,Hutchison Farm Elementary,PK,05,Public school - Regular,Elementary,South Riding,20152,Membership,0530960,Northern Virginia,4,Loudoun County
053,510225003061,1110,Independence High,09,12,Public school - Regular,High,Ashburn,20148,Membership,0531110,Northern Virginia,4,Loudoun County
053,510225000921,0020,J. Lupton Simpson Middle,06,08,Public school - Regular,Middle,Leesburg,20175,Membership,0530020,Northern Virginia,4,Loudoun County
053,510225002853,0580,J. Michael Lunsford Middle,06,08,Public school - Regular,Middle,Chantilly,20152,Membership,0530580,Northern Virginia,4,Loudoun County
053,510225002865,0370,John Champe High,09,12,Public school - Regular,High,Aldie,20105,Membership,0530370,Northern Virginia,4,Loudoun County
053,510225002287,0950,John W. Tolbert Jr. Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20176,Membership,0530950,Northern Virginia,4,Loudoun County
053,510225002809,0600,Kenneth W.Culbert Elementary,PK,05,Public school - Regular,Elementary,Hamilton,20158,Membership,0530600,Northern Virginia,4,Loudoun County
053,510225001852,0080,Leesburg Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20176,Membership,0530080,Northern Virginia,4,Loudoun County
053,510225002452,0430,Legacy Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0530430,Northern Virginia,4,Loudoun County
053,510225002774,0560,Liberty Elementary,PK,05,Public school - Regular,Elementary,South Riding,20152,Membership,0530560,Northern Virginia,4,Loudoun County
053,510225003079,1130,Lightridge High,09,12,Public school - Regular,High,Aldie,20105,Membership,0531130,Northern Virginia,4,Loudoun County
053,510225000922,0290,Lincoln Elementary,PK,05,Public school - Regular,Elementary,Purcellville,20132,Membership,0530290,Northern Virginia,4,Loudoun County
053,510225002539,0860,Little River Elementary,PK,05,Public school - Regular,Elementary,South Riding,20152,Membership,0530860,Northern Virginia,4,Loudoun County
053,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Leesburg,20175,Membership,0539997,Northern Virginia,4,Loudoun County
053,510225000923,0660,Loudoun County High,09,12,Public school - Regular,High,Leesburg,20175,Membership,0530660,Northern Virginia,4,Loudoun County
053,510225000924,0680,Loudoun Valley High,09,12,Public school - Regular,High,Purcellville,20132,Membership,0530680,Northern Virginia,4,Loudoun County
053,510225000925,0780,Lovettsville Elementary,PK,05,Public school - Regular,Elementary,Lovettsville,20180,Membership,0530780,Northern Virginia,4,Loudoun County
053,510225001633,0500,Lowes Island Elementary,PK,05,Public school - Regular,Elementary,Sterling,20165,Membership,0530500,Northern Virginia,4,Loudoun County
053,510225000926,0130,Lucketts Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20176,Membership,0530130,Northern Virginia,4,Loudoun County
053,510225003026,1030,Madison's Trust Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0531030,Northern Virginia,4,Loudoun County
053,510225001853,0070,Meadowland Elementary,PK,05,Public school - Regular,Elementary,Sterling,20164,Membership,0530070,Northern Virginia,4,Loudoun County
053,510225002970,1200,Middleburg Community Charter,KG,05,Public school - Charter,Elementary,Middleburg,20117,Membership,0531200,Northern Virginia,4,Loudoun County
053,510225002540,0910,Mill Run Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0530910,Northern Virginia,4,Loudoun County
053,510225002954,0380,Moorefield Station Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0530380,Northern Virginia,4,Loudoun County
053,510225002415,0980,Mountain View Elementary,PK,05,Public school - Regular,Elementary,Purcellville,21032,Membership,0530980,Northern Virginia,4,Loudoun County
053,510225002448,0270,Newton-Lee Elementary,PK,05,Public school - Regular,Elementary,Ashburg,20147,Membership,0530270,Northern Virginia,4,Loudoun County
053,510225000928,0060,Park View High,09,12,Public school - Regular,High,Sterling,20164,Membership,0530060,Northern Virginia,4,Loudoun County
053,510225002514,0340,Pinebrook Elementary,PK,05,Public school - Regular,Elementary,Aldie,20105,Membership,0530340,Northern Virginia,4,Loudoun County
053,510225001627,0140,Potomac Falls High,09,12,Public school - Regular,High,Potomac Falls,20165,Membership,0530140,Northern Virginia,4,Loudoun County
053,510225001158,0250,Potowmack Elementary,PK,05,Public school - Regular,Elementary,Sterling,20165,Membership,0530250,Northern Virginia,4,Loudoun County
053,NA,0044,Preschool Child Find,NA,NA,Public center - Division Defined,NA,Leesburg,20176,Non-Membership,0530044,Northern Virginia,4,Loudoun County
053,NA,0102,Recovery,Inspiration,Strength,NA,NA,Fredericka  Mack,NA,"VA,20175,571-252-1018,Non-Membership",0530102,Northern Virginia,4,Loudoun County
053,510225002412,0091,Richard and Mildred Loving Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20176,Membership,0530091,Northern Virginia,4,Loudoun County
053,510225002288,0930,River Bend Middle,06,08,Public school - Regular,Middle,Sterling,20165,Membership,0530930,Northern Virginia,4,Loudoun County
053,510225003001,1050,Riverside High,09,12,Public school - Regular,High,Leesburg,20176,Membership,0531050,Northern Virginia,4,Loudoun County
053,510225002969,1060,Rock Ridge High,PK,12,Public school - Regular,High,Ashburn,20148,Membership,0531060,Northern Virginia,4,Loudoun County
053,510225000929,0040,Rolling Ridge Elementary,PK,05,Public school - Regular,Elementary,Sterling,20164,Membership,0530040,Northern Virginia,4,Loudoun County
053,510225002751,0550,Rosa Lee Carter Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0530550,Northern Virginia,4,Loudoun County
053,510225000930,0180,Round Hill Elementary,PK,05,Public school - Regular,Elementary,Round Hill,20141,Membership,0530180,Northern Virginia,4,Loudoun County
053,510225001148,0240,Sanders Corner Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20147,Membership,0530240,Northern Virginia,4,Loudoun County
053,510225002289,0870,Seldens Landing Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20176,Membership,0530870,Northern Virginia,4,Loudoun County
053,510225000931,0030,Seneca Ridge Middle,06,08,Public school - Regular,Middle,Sterling,20164,Membership,0530030,Northern Virginia,4,Loudoun County
053,510225002446,0090,Smart's Mill Middle,06,08,Public school - Regular,Middle,Leesburg,20176,Membership,0530090,Northern Virginia,4,Loudoun County
053,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0538888,Northern Virginia,4,Loudoun County
053,510225000932,0690,Sterling Elementary,PK,05,Public school - Regular,Elementary,Sterling,20164,Membership,0530690,Northern Virginia,4,Loudoun County
053,510225000933,0760,Sterling Middle,06,08,Public school - Regular,Middle,Sterling,20164,Membership,0530760,Northern Virginia,4,Loudoun County
053,510225002776,0350,Steuart W. Weller Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20147,Membership,0530350,Northern Virginia,4,Loudoun County
053,510225002538,0850,Stone Bridge High,09,12,Public school - Regular,High,Ashburn,20147,Membership,0530850,Northern Virginia,4,Loudoun County
053,510225002764,0570,Stone Hill Middle,06,08,Public school - Regular,Middle,Ashburn,20148,Membership,0530570,Northern Virginia,4,Loudoun County
053,510225000934,0010,Sugarland Elementary,PK,05,Public school - Regular,Elementary,Sterling,20164,Membership,0530010,Northern Virginia,4,Loudoun County
053,510225000935,0750,Sully Elementary,PK,05,Public school - Regular,Elementary,Sterling,20164,Membership,0530750,Northern Virginia,4,Loudoun County
053,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0539992,Northern Virginia,4,Loudoun County
053,510225002755,0280,Sycolin Creek Elementary,PK,05,Public school - Regular,Elementary,Leesburg,20175,Membership,0530280,Northern Virginia,4,Loudoun County
053,NA,0621,The Alternative Education Program,NA,NA,Public center - Alternative,NA,Leesburg,20175,Non-Membership,0530621,Northern Virginia,4,Loudoun County
053,510225002989,0990,The Loudoun Governor's Career & Technical Academy,NA,NA,Public center - Governor's STEM Academy,NA,Leesburg,20175,Non-Membership,0530990,Northern Virginia,4,Loudoun County
053,510225002281,0620,The North Star School,NA,NA,Public center - Alternative,NA,Leesburg,20175,Non-Membership,0530620,Northern Virginia,4,Loudoun County
053,510225002965,1040,Trailside Middle,06,08,Public school - Regular,Middle,Ashburn,20147,Membership,0531040,Northern Virginia,4,Loudoun County
053,510225002817,0200,Tuscarora High,PK,12,Public school - Regular,High,Leesburg,20176,Membership,0530200,Northern Virginia,4,Loudoun County
053,NA,0533,Virtual Distance Elementary,NA,NA,Public center - Virtual,NA,Leesburg,20176,Non-Membership,0530533,Northern Virginia,4,Loudoun County
053,NA,0531,Virtual Distance Learning,NA,NA,Public center - Virtual,NA,Leesburg,20176,Non-Membership,0530531,Northern Virginia,4,Loudoun County
053,NA,1210,Virtual Loudoun,NA,NA,Public center - Virtual,NA,Leesburg,20176,Non-Membership,0531210,Northern Virginia,4,Loudoun County
053,510225003084,0532,W.O. Robey High,09,12,Public school - Alternative,High,Sterling,20164,Membership,0530532,Northern Virginia,4,Loudoun County
053,510225000936,0700,Waterford Elementary,PK,05,Public school - Regular,Elementary,Waterford,20197,Membership,0530700,Northern Virginia,4,Loudoun County
053,510225003137,0117,Watson Mountain Middle,06,08,Public school - Regular,Middle,Leesburg,20175,Membership,0530117,Northern Virginia,4,Loudoun County
053,510225003060,1140,Waxpool Elementary,PK,05,Public school - Regular,Elementary,Ashburn,20148,Membership,0531140,Northern Virginia,4,Loudoun County
053,510225003059,0360,Willard Middle,06,08,Public school - Regular,Middle,Aldie,20105,Membership,0530360,Northern Virginia,4,Loudoun County
053,510225002812,0590,Woodgrove High,PK,12,Public school - Regular,High,Purcellville,20132,Membership,0530590,Northern Virginia,4,Loudoun County
054,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0549990,Valley,5,Louisa County
054,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0549991,Valley,5,Louisa County
054,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0549999,Valley,5,Louisa County
054,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0549998,Valley,5,Louisa County
054,510228002036,0660,Jouett Elementary,PK,05,Public school - Regular,Elementary,Mineral,23117,Membership,0540660,Valley,5,Louisa County
054,510228000939,0602,Louisa County High,09,12,Public school - Regular,High,Mineral,23117,Membership,0540602,Valley,5,Louisa County
054,510228001930,0601,Louisa County Middle,06,08,Public school - Regular,Middle,Mineral,23117,Membership,0540601,Valley,5,Louisa County
054,510228002838,0080,Moss-Nuckols Elementary,PK,05,Public school - Regular,Elementary,Louisa,23093,Membership,0540080,Valley,5,Louisa County
054,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0548888,Valley,5,Louisa County
054,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0549992,Valley,5,Louisa County
054,510228000942,0610,Thomas Jefferson Elementary,PK,05,Public school - Regular,Elementary,Louisa,23093,Membership,0540610,Valley,5,Louisa County
054,510228002066,0641,Trevilians Elementary,PK,05,Public school - Regular,Elementary,Louisa,23093,Membership,0540641,Valley,5,Louisa County
055,510231000944,0560,Central High,09,12,Public school - Regular,High,Victoria,23974,Membership,0550560,Southside,8,Lunenburg County
055,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0559990,Southside,8,Lunenburg County
055,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0559991,Southside,8,Lunenburg County
055,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0559999,Southside,8,Lunenburg County
055,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0559998,Southside,8,Lunenburg County
055,510231000946,0240,Kenbridge Elementary,PK,05,Public school - Regular,Elementary,Kenbridge,23944,Membership,0550240,Southside,8,Lunenburg County
055,510231000947,0171,Lunenburg Middle,06,08,Public school - Regular,Middle,Victoria,23974,Membership,0550171,Southside,8,Lunenburg County
055,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0558888,Southside,8,Lunenburg County
055,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0559992,Southside,8,Lunenburg County
055,510231000949,0140,Victoria Elementary,PK,05,Public school - Regular,Elementary,Victoria,23974,Membership,0550140,Southside,8,Lunenburg County
115,510234000952,0290,Bedford Hills Elementary,KG,05,Public school - Regular,Elementary,Lynchburg,24503,Membership,1150290,Valley,5,Lynchburg City
115,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1159990,Valley,5,Lynchburg City
115,510234002205,0070,Dearington Elementary/Innovation,KG,05,Public school - Regular,Elementary,Lynchburg,24501,Membership,1150070,Valley,5,Lynchburg City
115,510234000956,0260,E.C. Glass High,09,12,Public school - Regular,High,Lynchburg,24501,Membership,1150260,Valley,5,Lynchburg City
115,510234000613,1203,Fort Hill Community,NA,NA,Public center - Alternative,NA,Lynchburg,24502,Non-Membership,1151203,Valley,5,Lynchburg City
115,NA,9999,HOME BASED,NA,NA,Public center - Alternative,NA,Lynchburg,24504,Non-Membership,1159999,Valley,5,Lynchburg City
