school_year,behavior_code,behavior,region_name,total_events
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Central Virginia,24
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Northern Neck,15
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Northern Virginia,67
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Southwest,3
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Tidewater,31
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Valley,8
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,Western Virginia,9
2022-2023,BESO15,Using an object not generally considered to be a weapon to threaten or attempt to injure school personnel,NA,10
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Central Virginia,74
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Northern Neck,33
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Northern Virginia,139
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Southside,5
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Southwest,15
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Tidewater,101
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Valley,46
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,Western Virginia,39
2022-2023,BESO16,Using an object not generally considered to be a weapon to threaten or attempt to injure students or others,NA,2
2022-2023,BESO17,Bomb threat - Making a bomb threat,Central Virginia,18
2022-2023,BESO17,Bomb threat - Making a bomb threat,Northern Neck,7
2022-2023,BESO17,Bomb threat - Making a bomb threat,Northern Virginia,27
2022-2023,BESO17,Bomb threat - Making a bomb threat,Southside,7
2022-2023,BESO17,Bomb threat - Making a bomb threat,Southwest,3
2022-2023,BESO17,Bomb threat - Making a bomb threat,Tidewater,25
2022-2023,BESO17,Bomb threat - Making a bomb threat,Valley,7
2022-2023,BESO17,Bomb threat - Making a bomb threat,Western Virginia,12
2022-2023,BESO17,Bomb threat - Making a bomb threat,NA,4
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Central Virginia,70
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Northern Neck,22
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Northern Virginia,157
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Southside,3
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Southwest,2
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Tidewater,119
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",Western Virginia,5
2022-2023,BESO18,"A crime in the community where the student was charged with an offense relating to the Commonwealth's laws, which is not covered by any other behavior code, but required to be disclosed to the superintendent of the school division pursuant to ¿ 16.1-260(G)",NA,3
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Central Virginia,409
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Northern Neck,142
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Northern Virginia,1210
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Southside,60
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Southwest,71
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Tidewater,668
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Valley,106
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,Western Virginia,130
2022-2023,BESO2,Assault and Battery: Causing physical injury to another person,NA,45
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Central Virginia,1677
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Northern Neck,459
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Northern Virginia,1220
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Southside,142
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Southwest,198
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Tidewater,1256
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Valley,440
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,Western Virginia,528
2022-2023,BESO3,Fighting: The use of physical violence between students or on another person where there is minor injury as determined by the school administration,NA,42
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Central Virginia,925
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Northern Neck,292
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Northern Virginia,1036
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Southside,71
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Southwest,56
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Tidewater,1407
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Valley,365
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,Western Virginia,230
2022-2023,BESO4,Striking Staff: The use of force against a staff member when no injury is caused,NA,67
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Central Virginia,633
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Northern Neck,359
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Northern Virginia,1274
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Southside,78
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Southwest,132
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Tidewater,816
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Valley,352
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",Western Virginia,266
2022-2023,BESO5,"Drugs: Possessing controlled substances, illegal drugs inhalants, or synthetic hallucinogens or unauthorized prescription medications",NA,28
2022-2023,BESO6,"Drugs: Being under the influence of controlled substances, illegal drugs, inhalants, or synthetic hallucinogens or unauthorized prescription medications",Central Virginia,262
2022-2023,BESO6,"Drugs: Being under the influence of controlled substances, illegal drugs, inhalants, or synthetic hallucinogens or unauthorized prescription medications",Northern Neck,141
2022-2023,BESO6,"Drugs: Being under the influence of controlled substances, illegal drugs, inhalants, or synthetic hallucinogens or unauthorized prescription medications",Northern Virginia,609
2022-2023,BESO6,"Drugs: Being under the influence of controlled substances, illegal drugs, inhalants, or synthetic hallucinogens or unauthorized prescription medications",Southside,19
